split,image,image_path,group,width,height,resized_width,resized_height,x1,y1,x2,y2,w_px_640,h_px_640,area_px_640,short_px_640,size_bin,nearest_bat_px_640,bat_relation,edge_distance_px_640,blur_score,w_cell_p4,h_cell_p4,short_cell_p4,w_cell_p8,h_cell_p8,short_cell_p8,w_cell_p16,h_cell_p16,short_cell_p16
valid,919b3a8fb1735e93_jpg.rf.d49fc507278db2494404baf56818fdb5.jpg,/home/hplab/uxin/yolo11/pose_dataset/bbt5.v1i.yolov8/valid/images/919b3a8fb1735e93_jpg.rf.d49fc507278db2494404baf56818fdb5.jpg,919b3a8fb1735e93,640,640,640,640,184.5,84.5,207.5,113.5,23.0,29.0,667.0,23.0,16-32,190.0,far,84.5,339.2709655761719,5.75,7.25,5.75,2.875,3.625,2.875,1.4375,1.8125,1.4375
valid,9aede4774e8404f2_jpg.rf.fc5cce7367ccd2fd86385d19fab65c44.jpg,/home/hplab/uxin/yolo11/pose_dataset/bbt5.v1i.yolov8/valid/images/9aede4774e8404f2_jpg.rf.fc5cce7367ccd2fd86385d19fab65c44.jpg,9aede4774e8404f2,640,640,640,640,118.0,260.5,136.0,277.5,18.0,17.0,306.0,17.0,16-32,0.0,overlap,118.0,1666.6737060546875,4.5,4.25,4.25,2.25,2.125,2.125,1.125,1.0625,1.0625
valid,baseball1035_png_jpg.rf.fec87ecbc1a7dc41688424c8803dec26.jpg,/home/hplab/uxin/yolo11/pose_dataset/bbt5.v1i.yolov8/valid/images/baseball1035_png_jpg.rf.fec87ecbc1a7dc41688424c8803dec26.jpg,baseball1035_png,640,640,640,640,362.5,340.0,389.5,380.0,27.0,40.0,1080.0,27.0,16-32,44.0,far,250.5,219.8444061279297,6.75,10.0,6.75,3.375,5.0,3.375,1.6875,2.5,1.6875
valid,baseball1042_png_jpg.rf.4320906bf3abdc026cdfd1877942075d.jpg,/home/hplab/uxin/yolo11/pose_dataset/bbt5.v1i.yolov8/valid/images/baseball1042_png_jpg.rf.4320906bf3abdc026cdfd1877942075d.jpg,baseball1042_png,640,640,640,640,272.0,320.0,306.0,356.0,34.0,36.0,1224.0,34.0,>=32,64.5,far,272.0,478.88189697265625,8.5,9.0,8.5,4.25,4.5,4.25,2.125,2.25,2.125
valid,baseball106_png_jpg.rf.6eaa37a71dd2edf74c6a3213835371b1.jpg,/home/hplab/uxin/yolo11/pose_dataset/bbt5.v1i.yolov8/valid/images/baseball106_png_jpg.rf.6eaa37a71dd2edf74c6a3213835371b1.jpg,baseball106_png,640,640,640,640,392.0,187.0,434.0,241.0,42.0,54.0,2268.0,42.0,>=32,91.64742222234077,far,187.0,365.91571044921875,10.5,13.5,10.5,5.25,6.75,5.25,2.625,3.375,2.625
valid,baseball1113_png_jpg.rf.ba0251ce956cbe3df9ca054f7d52140d.jpg,/home/hplab/uxin/yolo11/pose_dataset/bbt5.v1i.yolov8/valid/images/baseball1113_png_jpg.rf.ba0251ce956cbe3df9ca054f7d52140d.jpg,baseball1113_png,640,640,640,640,492.5,363.5,523.5,396.5,31.0,33.0,1023.0,31.0,16-32,25.0,near,116.5,315.8290100097656,7.75,8.25,7.75,3.875,4.125,3.875,1.9375,2.0625,1.9375
valid,baseball171_png_jpg.rf.6fd22dc67297febf00cb8c4a2438b654.jpg,/home/hplab/uxin/yolo11/pose_dataset/bbt5.v1i.yolov8/valid/images/baseball171_png_jpg.rf.6fd22dc67297febf00cb8c4a2438b654.jpg,baseball171_png,640,640,640,640,295.0,144.0,333.0,190.0,38.0,46.0,1748.0,38.0,>=32,inf,no_bat,144.0,100.68161010742188,9.5,11.5,9.5,4.75,5.75,4.75,2.375,2.875,2.375
valid,baseball1915_png_jpg.rf.b3a0463b00f36856a1baa1c32b23eafc.jpg,/home/hplab/uxin/yolo11/pose_dataset/bbt5.v1i.yolov8/valid/images/baseball1915_png_jpg.rf.b3a0463b00f36856a1baa1c32b23eafc.jpg,baseball1915_png,640,640,640,640,373.0,315.5,395.0,348.5,22.0,33.0,726.0,22.0,16-32,0.0,overlap,245.0,121.60295867919922,5.5,8.25,5.5,2.75,4.125,2.75,1.375,2.0625,1.375
valid,baseball1941_png_jpg.rf.99b1a68679fc4e54ff49a2d4b25cc55c.jpg,/home/hplab/uxin/yolo11/pose_dataset/bbt5.v1i.yolov8/valid/images/baseball1941_png_jpg.rf.99b1a68679fc4e54ff49a2d4b25cc55c.jpg,baseball1941_png,640,640,640,640,404.0,381.5,442.0,424.5,38.0,43.0,1634.0,38.0,>=32,47.0,far,198.0,479.5103759765625,9.5,10.75,9.5,4.75,5.375,4.75,2.375,2.6875,2.375
valid,baseball1945_png_jpg.rf.bcd4a310a39871ae9f2a12d0fccafcb0.jpg,/home/hplab/uxin/yolo11/pose_dataset/bbt5.v1i.yolov8/valid/images/baseball1945_png_jpg.rf.bcd4a310a39871ae9f2a12d0fccafcb0.jpg,baseball1945_png,640,640,640,640,403.5,357.5,428.5,390.5,25.0,33.0,825.0,25.0,16-32,0.0,overlap,211.5,241.8450927734375,6.25,8.25,6.25,3.125,4.125,3.125,1.5625,2.0625,1.5625
valid,baseball1946_png_jpg.rf.d20bc2fc179f78eece7b0d6a50cfa317.jpg,/home/hplab/uxin/yolo11/pose_dataset/bbt5.v1i.yolov8/valid/images/baseball1946_png_jpg.rf.d20bc2fc179f78eece7b0d6a50cfa317.jpg,baseball1946_png,640,640,640,640,335.0,338.0,365.0,372.0,30.0,34.0,1020.0,30.0,16-32,0.5,near,268.0,122.6396713256836,7.5,8.5,7.5,3.75,4.25,3.75,1.875,2.125,1.875
valid,baseball1953_png_jpg.rf.6c4d9fa77219ca208cca82f237f6ef7a.jpg,/home/hplab/uxin/yolo11/pose_dataset/bbt5.v1i.yolov8/valid/images/baseball1953_png_jpg.rf.6c4d9fa77219ca208cca82f237f6ef7a.jpg,baseball1953_png,640,640,640,640,397.0,371.0,431.0,407.0,34.0,36.0,1224.0,34.0,>=32,9.0,near,209.0,287.8890686035156,8.5,9.0,8.5,4.25,4.5,4.25,2.125,2.25,2.125
valid,baseball1967_png_jpg.rf.35812103f19c6900f54534b52701a4e0.jpg,/home/hplab/uxin/yolo11/pose_dataset/bbt5.v1i.yolov8/valid/images/baseball1967_png_jpg.rf.35812103f19c6900f54534b52701a4e0.jpg,baseball1967_png,640,640,640,640,284.5,304.0,317.5,342.0,33.0,38.0,1254.0,33.0,>=32,55.0,far,284.5,431.4598693847656,8.25,9.5,8.25,4.125,4.75,4.125,2.0625,2.375,2.0625
valid,baseball1968_png_jpg.rf.0a5cfd141dea4491117d0a04f8455c12.jpg,/home/hplab/uxin/yolo11/pose_dataset/bbt5.v1i.yolov8/valid/images/baseball1968_png_jpg.rf.0a5cfd141dea4491117d0a04f8455c12.jpg,baseball1968_png,640,640,640,640,373.5,378.0,416.5,418.0,43.0,40.0,1720.0,40.0,>=32,29.5,near,222.0,319.8809509277344,10.75,10.0,10.0,5.375,5.0,5.0,2.6875,2.5,2.5
valid,baseball201_png_jpg.rf.58d0b4192fa9aebdb8adecd1e7f3904d.jpg,/home/hplab/uxin/yolo11/pose_dataset/bbt5.v1i.yolov8/valid/images/baseball201_png_jpg.rf.58d0b4192fa9aebdb8adecd1e7f3904d.jpg,baseball201_png,640,640,640,640,246.5,233.5,287.5,284.5,41.0,51.0,2091.0,41.0,>=32,0.0,overlap,233.5,248.36325073242188,10.25,12.75,10.25,5.125,6.375,5.125,2.5625,3.1875,2.5625
valid,baseball2270_png_jpg.rf.d9ecbd52e12f6b31547a0bba7ae2334d.jpg,/home/hplab/uxin/yolo11/pose_dataset/bbt5.v1i.yolov8/valid/images/baseball2270_png_jpg.rf.d9ecbd52e12f6b31547a0bba7ae2334d.jpg,baseball2270_png,640,640,640,640,41.5,308.0,94.5,368.0,53.0,60.0,3180.0,53.0,>=32,6.264982043070834,near,41.5,26.308425903320312,13.25,15.0,13.25,6.625,7.5,6.625,3.3125,3.75,3.3125
valid,baseball2308_png_jpg.rf.cbf33ed594aca29618ebfee9ac20bc34.jpg,/home/hplab/uxin/yolo11/pose_dataset/bbt5.v1i.yolov8/valid/images/baseball2308_png_jpg.rf.cbf33ed594aca29618ebfee9ac20bc34.jpg,baseball2308_png,640,640,640,640,128.0,122.5,188.0,223.5,60.0,101.0,6060.0,60.0,>=32,0.0,overlap,122.5,62.51842498779297,15.0,25.25,15.0,7.5,12.625,7.5,3.75,6.3125,3.75
valid,baseball2313_png_jpg.rf.dbe3f146f31ecd12c1d1eadd1189083f.jpg,/home/hplab/uxin/yolo11/pose_dataset/bbt5.v1i.yolov8/valid/images/baseball2313_png_jpg.rf.dbe3f146f31ecd12c1d1eadd1189083f.jpg,baseball2313_png,640,640,640,640,200.5,282.5,295.5,381.5,95.0,99.0,9405.0,95.0,>=32,inf,no_bat,200.5,133.32083129882812,23.75,24.75,23.75,11.875,12.375,11.875,5.9375,6.1875,5.9375
valid,c5d6b787ff84c450_jpg.rf.7700d9f098f4cea7148bc0595c98c316.jpg,/home/hplab/uxin/yolo11/pose_dataset/bbt5.v1i.yolov8/valid/images/c5d6b787ff84c450_jpg.rf.7700d9f098f4cea7148bc0595c98c316.jpg,c5d6b787ff84c450,640,640,640,640,330.0,285.0,380.0,323.0,50.0,38.0,1900.0,38.0,>=32,164.35479913893602,far,260.0,343.7179870605469,12.5,9.5,9.5,6.25,4.75,4.75,3.125,2.375,2.375
valid,ca924f1305c3dd81_jpg.rf.b868a6da503f51a04fefcc5f4b6a048f.jpg,/home/hplab/uxin/yolo11/pose_dataset/bbt5.v1i.yolov8/valid/images/ca924f1305c3dd81_jpg.rf.b868a6da503f51a04fefcc5f4b6a048f.jpg,ca924f1305c3dd81,640,640,640,640,68.0,288.5,80.0,307.5,12.0,19.0,228.0,12.0,8-16,184.39088914585776,far,68.0,312.2364501953125,3.0,4.75,3.0,1.5,2.375,1.5,0.75,1.1875,0.75
valid,cc9a7f5b9f50a0e8_jpg.rf.874a68e864dcf45c4c848e950bd0f5f3.jpg,/home/hplab/uxin/yolo11/pose_dataset/bbt5.v1i.yolov8/valid/images/cc9a7f5b9f50a0e8_jpg.rf.874a68e864dcf45c4c848e950bd0f5f3.jpg,cc9a7f5b9f50a0e8,640,640,640,640,264.5,299.0,305.5,341.0,41.0,42.0,1722.0,41.0,>=32,0.0,overlap,264.5,383.92578125,10.25,10.5,10.25,5.125,5.25,5.125,2.5625,2.625,2.5625
valid,d48791c0f69d41af_jpg.rf.172559904559cc2a5534bdca4b1abaaf.jpg,/home/hplab/uxin/yolo11/pose_dataset/bbt5.v1i.yolov8/valid/images/d48791c0f69d41af_jpg.rf.172559904559cc2a5534bdca4b1abaaf.jpg,d48791c0f69d41af,640,640,640,640,468.5,375.5,479.5,390.5,11.0,15.0,165.0,11.0,8-16,98.0,far,160.5,172.3755645751953,2.75,3.75,2.75,1.375,1.875,1.375,0.6875,0.9375,0.6875
valid,eb399dc2b6110a63_jpg.rf.0221eddc59e06a69462320623e617c66.jpg,/home/hplab/uxin/yolo11/pose_dataset/bbt5.v1i.yolov8/valid/images/eb399dc2b6110a63_jpg.rf.0221eddc59e06a69462320623e617c66.jpg,eb399dc2b6110a63,640,640,640,640,216.0,478.5,236.0,505.5,20.0,27.0,540.0,20.0,16-32,270.28919697242804,far,134.5,1221.9439697265625,5.0,6.75,5.0,2.5,3.375,2.5,1.25,1.6875,1.25
valid,ed9d3bd77efabb5b_jpg.rf.3c2088fa98d30c356fe6b89bfb9bfbde.jpg,/home/hplab/uxin/yolo11/pose_dataset/bbt5.v1i.yolov8/valid/images/ed9d3bd77efabb5b_jpg.rf.3c2088fa98d30c356fe6b89bfb9bfbde.jpg,ed9d3bd77efabb5b,640,640,640,640,137.0,187.5,165.0,208.5,28.0,21.0,588.0,21.0,16-32,121.31055189059194,far,137.0,229.30215454101562,7.0,5.25,5.25,3.5,2.625,2.625,1.75,1.3125,1.3125
valid,f15c641e4a78b05c_jpg.rf.e90ead8bcae2c7d6371e1936d80fb038.jpg,/home/hplab/uxin/yolo11/pose_dataset/bbt5.v1i.yolov8/valid/images/f15c641e4a78b05c_jpg.rf.e90ead8bcae2c7d6371e1936d80fb038.jpg,f15c641e4a78b05c,640,640,640,640,390.5,228.5,407.5,253.5,17.0,25.0,425.0,17.0,16-32,282.0,far,228.5,153.0725555419922,4.25,6.25,4.25,2.125,3.125,2.125,1.0625,1.5625,1.0625
valid,f2d149380bdca608_jpg.rf.18c5bf712cf146f1e7f71517bbb982ff.jpg,/home/hplab/uxin/yolo11/pose_dataset/bbt5.v1i.yolov8/valid/images/f2d149380bdca608_jpg.rf.18c5bf712cf146f1e7f71517bbb982ff.jpg,f2d149380bdca608,640,640,640,640,389.5,119.0,408.5,141.0,19.0,22.0,418.0,19.0,16-32,122.96747537458837,far,119.0,1075.7081298828125,4.75,5.5,4.75,2.375,2.75,2.375,1.1875,1.375,1.1875
valid,f4262ed9529219ef_jpg.rf.33e259fbc7a6e8c4a30fb9d11ab5a3ba.jpg,/home/hplab/uxin/yolo11/pose_dataset/bbt5.v1i.yolov8/valid/images/f4262ed9529219ef_jpg.rf.33e259fbc7a6e8c4a30fb9d11ab5a3ba.jpg,f4262ed9529219ef,640,640,640,640,253.5,308.0,274.5,332.0,21.0,24.0,504.0,21.0,16-32,50.0,far,253.5,2160.89013671875,5.25,6.0,5.25,2.625,3.0,2.625,1.3125,1.5,1.3125
valid,f8e969264fc43aa4_jpg.rf.6ad296717157c67627a04786761b86e7.jpg,/home/hplab/uxin/yolo11/pose_dataset/bbt5.v1i.yolov8/valid/images/f8e969264fc43aa4_jpg.rf.6ad296717157c67627a04786761b86e7.jpg,f8e969264fc43aa4,640,640,640,640,559.5,232.5,572.5,253.5,13.0,21.0,273.0,13.0,8-16,39.0,far,67.5,147.12376403808594,3.25,5.25,3.25,1.625,2.625,1.625,0.8125,1.3125,0.8125
valid,frame1076_jpg.rf.3165ec166b32a68bd34570e3fd9c0cbd.jpg,/home/hplab/uxin/yolo11/pose_dataset/bbt5.v1i.yolov8/valid/images/frame1076_jpg.rf.3165ec166b32a68bd34570e3fd9c0cbd.jpg,frame1076,640,640,640,640,370.5,326.0,387.5,346.0,17.0,20.0,340.0,17.0,16-32,267.54672489118605,far,252.5,1398.2203369140625,4.25,5.0,4.25,2.125,2.5,2.125,1.0625,1.25,1.0625
valid,frame1107_jpg.rf.9312e6a617ce1a1fd82ff075cbca0861.jpg,/home/hplab/uxin/yolo11/pose_dataset/bbt5.v1i.yolov8/valid/images/frame1107_jpg.rf.9312e6a617ce1a1fd82ff075cbca0861.jpg,frame1107,640,640,640,640,529.0,282.5,551.0,305.5,22.0,23.0,506.0,22.0,16-32,399.3059603862682,far,89.0,985.9956665039062,5.5,5.75,5.5,2.75,2.875,2.75,1.375,1.4375,1.375
valid,frame1352_jpg.rf.3edd38bda5e9c83895e0b6ef3750b5e0.jpg,/home/hplab/uxin/yolo11/pose_dataset/bbt5.v1i.yolov8/valid/images/frame1352_jpg.rf.3edd38bda5e9c83895e0b6ef3750b5e0.jpg,frame1352,640,640,640,640,550.5,210.0,567.5,230.0,17.0,20.0,340.0,17.0,16-32,135.0,far,72.5,1145.4444580078125,4.25,5.0,4.25,2.125,2.5,2.125,1.0625,1.25,1.0625
valid,frame1484_jpg.rf.4d9f8a2ddb067d1cc80f95632e4ad84c.jpg,/home/hplab/uxin/yolo11/pose_dataset/bbt5.v1i.yolov8/valid/images/frame1484_jpg.rf.4d9f8a2ddb067d1cc80f95632e4ad84c.jpg,frame1484,640,640,640,640,165.5,512.5,180.5,529.5,15.0,17.0,255.0,15.0,8-16,inf,no_bat,110.5,464.6423645019531,3.75,4.25,3.75,1.875,2.125,1.875,0.9375,1.0625,0.9375
valid,image113_jpg.rf.78c27e4f91f1827e78e8d0225ad444bf.jpg,/home/hplab/uxin/yolo11/pose_dataset/bbt5.v1i.yolov8/valid/images/image113_jpg.rf.78c27e4f91f1827e78e8d0225ad444bf.jpg,image113,640,640,640,640,183.0,147.5,469.0,528.5,286.0,381.0,108966.0,286.0,>=32,inf,no_bat,111.5,720.8109130859375,71.5,95.25,71.5,35.75,47.625,35.75,17.875,23.8125,17.875
valid,image114_jpg.rf.97c1c21bd64311f145c70f473ce44831.jpg,/home/hplab/uxin/yolo11/pose_dataset/bbt5.v1i.yolov8/valid/images/image114_jpg.rf.97c1c21bd64311f145c70f473ce44831.jpg,image114,640,640,640,640,231.5,204.0,414.5,504.0,183.0,300.0,54900.0,183.0,>=32,inf,no_bat,136.0,2249.65380859375,45.75,75.0,45.75,22.875,37.5,22.875,11.4375,18.75,11.4375
valid,image125_jpeg_jpg.rf.68b690e8bb844556c9fb66099e982c10.jpg,/home/hplab/uxin/yolo11/pose_dataset/bbt5.v1i.yolov8/valid/images/image125_jpeg_jpg.rf.68b690e8bb844556c9fb66099e982c10.jpg,image125_jpeg,640,640,640,640,301.0,151.0,629.0,640.0,328.0,489.0,160392.0,328.0,>=32,inf,no_bat,0.0,65.08907318115234,82.0,122.25,82.0,41.0,61.125,41.0,20.5,30.5625,20.5
valid,image125_jpeg_jpg.rf.68b690e8bb844556c9fb66099e982c10.jpg,/home/hplab/uxin/yolo11/pose_dataset/bbt5.v1i.yolov8/valid/images/image125_jpeg_jpg.rf.68b690e8bb844556c9fb66099e982c10.jpg,image125_jpeg,640,640,640,640,137.5,140.5,410.5,639.5,273.0,499.0,136227.0,273.0,>=32,inf,no_bat,0.5,312.0455017089844,68.25,124.75,68.25,34.125,62.375,34.125,17.0625,31.1875,17.0625
valid,image129_jpg.rf.cf0c82d34874886a5950fdc59ae4a3ce.jpg,/home/hplab/uxin/yolo11/pose_dataset/bbt5.v1i.yolov8/valid/images/image129_jpg.rf.cf0c82d34874886a5950fdc59ae4a3ce.jpg,image129,640,640,640,640,279.0,107.5,413.0,298.5,134.0,191.0,25594.0,134.0,>=32,inf,no_bat,107.5,1156.4449462890625,33.5,47.75,33.5,16.75,23.875,16.75,8.375,11.9375,8.375
valid,image131_jpeg_jpg.rf.02a6128e896374f8dd4914b558b04332.jpg,/home/hplab/uxin/yolo11/pose_dataset/bbt5.v1i.yolov8/valid/images/image131_jpeg_jpg.rf.02a6128e896374f8dd4914b558b04332.jpg,image131_jpeg,640,640,640,640,209.0,35.5,489.0,524.5,280.0,489.0,136920.0,280.0,>=32,inf,no_bat,35.5,1179.8621826171875,70.0,122.25,70.0,35.0,61.125,35.0,17.5,30.5625,17.5
valid,image147_jpg.rf.cfd58d3be3d0a3f4dca3ed154964ff3a.jpg,/home/hplab/uxin/yolo11/pose_dataset/bbt5.v1i.yolov8/valid/images/image147_jpg.rf.cfd58d3be3d0a3f4dca3ed154964ff3a.jpg,image147,640,640,640,640,299.5,135.5,432.5,350.5,133.0,215.0,28595.0,133.0,>=32,inf,no_bat,135.5,1213.5264892578125,33.25,53.75,33.25,16.625,26.875,16.625,8.3125,13.4375,8.3125
valid,image147_jpg.rf.cfd58d3be3d0a3f4dca3ed154964ff3a.jpg,/home/hplab/uxin/yolo11/pose_dataset/bbt5.v1i.yolov8/valid/images/image147_jpg.rf.cfd58d3be3d0a3f4dca3ed154964ff3a.jpg,image147,640,640,640,640,0.5,128.5,125.5,345.5,125.0,217.0,27125.0,125.0,>=32,inf,no_bat,0.5,1684.628662109375,31.25,54.25,31.25,15.625,27.125,15.625,7.8125,13.5625,7.8125
valid,image147_jpg.rf.cfd58d3be3d0a3f4dca3ed154964ff3a.jpg,/home/hplab/uxin/yolo11/pose_dataset/bbt5.v1i.yolov8/valid/images/image147_jpg.rf.cfd58d3be3d0a3f4dca3ed154964ff3a.jpg,image147,640,640,640,640,19.5,399.0,158.5,615.0,139.0,216.0,30024.0,139.0,>=32,inf,no_bat,19.5,1704.6136474609375,34.75,54.0,34.75,17.375,27.0,17.375,8.6875,13.5,8.6875
valid,image147_jpg.rf.cfd58d3be3d0a3f4dca3ed154964ff3a.jpg,/home/hplab/uxin/yolo11/pose_dataset/bbt5.v1i.yolov8/valid/images/image147_jpg.rf.cfd58d3be3d0a3f4dca3ed154964ff3a.jpg,image147,640,640,640,640,163.0,408.0,293.0,620.0,130.0,212.0,27560.0,130.0,>=32,inf,no_bat,20.0,1869.3583984375,32.5,53.0,32.5,16.25,26.5,16.25,8.125,13.25,8.125
valid,image147_jpg.rf.cfd58d3be3d0a3f4dca3ed154964ff3a.jpg,/home/hplab/uxin/yolo11/pose_dataset/bbt5.v1i.yolov8/valid/images/image147_jpg.rf.cfd58d3be3d0a3f4dca3ed154964ff3a.jpg,image147,640,640,640,640,386.0,285.5,518.0,494.5,132.0,209.0,27588.0,132.0,>=32,inf,no_bat,122.0,914.0515747070312,33.0,52.25,33.0,16.5,26.125,16.5,8.25,13.0625,8.25
valid,image147_jpg.rf.cfd58d3be3d0a3f4dca3ed154964ff3a.jpg,/home/hplab/uxin/yolo11/pose_dataset/bbt5.v1i.yolov8/valid/images/image147_jpg.rf.cfd58d3be3d0a3f4dca3ed154964ff3a.jpg,image147,640,640,640,640,347.5,480.5,482.5,639.5,135.0,159.0,21465.0,135.0,>=32,inf,no_bat,0.5,740.4365844726562,33.75,39.75,33.75,16.875,19.875,16.875,8.4375,9.9375,8.4375
valid,image151_jpg.rf.0ff47644948e10a7cea1865b2bd46319.jpg,/home/hplab/uxin/yolo11/pose_dataset/bbt5.v1i.yolov8/valid/images/image151_jpg.rf.0ff47644948e10a7cea1865b2bd46319.jpg,image151,640,640,640,640,108.5,0.0,461.5,624.0,353.0,624.0,220272.0,353.0,>=32,inf,no_bat,0.0,1316.0262451171875,88.25,156.0,88.25,44.125,78.0,44.125,22.0625,39.0,22.0625
valid,image152_jpeg_jpg.rf.e8041975f1593c93470d796a70eef4de.jpg,/home/hplab/uxin/yolo11/pose_dataset/bbt5.v1i.yolov8/valid/images/image152_jpeg_jpg.rf.e8041975f1593c93470d796a70eef4de.jpg,image152_jpeg,640,640,640,640,177.5,41.0,198.5,77.0,21.0,36.0,756.0,21.0,16-32,228.8864347225497,far,41.0,106.3934326171875,5.25,9.0,5.25,2.625,4.5,2.625,1.3125,2.25,1.3125
valid,image156_jpg.rf.d1781cf56a035802b5df0a95c40aa55c.jpg,/home/hplab/uxin/yolo11/pose_dataset/bbt5.v1i.yolov8/valid/images/image156_jpg.rf.d1781cf56a035802b5df0a95c40aa55c.jpg,image156,640,640,640,640,434.5,1.5,625.5,510.5,191.0,509.0,97219.0,191.0,>=32,inf,no_bat,1.5,628.3284912109375,47.75,127.25,47.75,23.875,63.625,23.875,11.9375,31.8125,11.9375
valid,image16_jpg.rf.229212cdf94eef27935dd1ca4f06fbbf.jpg,/home/hplab/uxin/yolo11/pose_dataset/bbt5.v1i.yolov8/valid/images/image16_jpg.rf.229212cdf94eef27935dd1ca4f06fbbf.jpg,image16,640,640,640,640,54.0,52.0,586.0,600.0,532.0,548.0,291536.0,532.0,>=32,inf,no_bat,40.0,318.14056396484375,133.0,137.0,133.0,66.5,68.5,66.5,33.25,34.25,33.25
valid,image17_jpg.rf.d7392e63924f57181f64e6ed7b9c93af.jpg,/home/hplab/uxin/yolo11/pose_dataset/bbt5.v1i.yolov8/valid/images/image17_jpg.rf.d7392e63924f57181f64e6ed7b9c93af.jpg,image17,640,640,640,640,33.0,128.0,323.0,504.0,290.0,376.0,109040.0,290.0,>=32,inf,no_bat,33.0,1628.7890625,72.5,94.0,72.5,36.25,47.0,36.25,18.125,23.5,18.125
valid,image17_jpg.rf.d7392e63924f57181f64e6ed7b9c93af.jpg,/home/hplab/uxin/yolo11/pose_dataset/bbt5.v1i.yolov8/valid/images/image17_jpg.rf.d7392e63924f57181f64e6ed7b9c93af.jpg,image17,640,640,640,640,332.5,144.0,617.5,524.0,285.0,380.0,108300.0,285.0,>=32,inf,no_bat,22.5,1586.2930908203125,71.25,95.0,71.25,35.625,47.5,35.625,17.8125,23.75,17.8125
valid,image197_jpeg_jpg.rf.6de4c75d4938a0d9fafa86b9ec4f42a2.jpg,/home/hplab/uxin/yolo11/pose_dataset/bbt5.v1i.yolov8/valid/images/image197_jpeg_jpg.rf.6de4c75d4938a0d9fafa86b9ec4f42a2.jpg,image197_jpeg,640,640,640,640,508.5,344.5,531.5,371.5,23.0,27.0,621.0,23.0,16-32,97.5,far,108.5,174.80264282226562,5.75,6.75,5.75,2.875,3.375,2.875,1.4375,1.6875,1.4375
valid,image203_jpeg_jpg.rf.82efeef185228bfeac66ecd3b48dde12.jpg,/home/hplab/uxin/yolo11/pose_dataset/bbt5.v1i.yolov8/valid/images/image203_jpeg_jpg.rf.82efeef185228bfeac66ecd3b48dde12.jpg,image203_jpeg,640,640,640,640,202.5,289.0,377.5,445.0,175.0,156.0,27300.0,156.0,>=32,inf,no_bat,195.0,2247.947998046875,43.75,39.0,39.0,21.875,19.5,19.5,10.9375,9.75,9.75
valid,image209_jpeg_jpg.rf.0c984f33d46afb633e989b7e1284e4b6.jpg,/home/hplab/uxin/yolo11/pose_dataset/bbt5.v1i.yolov8/valid/images/image209_jpeg_jpg.rf.0c984f33d46afb633e989b7e1284e4b6.jpg,image209_jpeg,640,640,640,640,381.5,241.5,416.5,278.5,35.0,37.0,1295.0,35.0,>=32,190.0,far,223.5,647.1135864257812,8.75,9.25,8.75,4.375,4.625,4.375,2.1875,2.3125,2.1875
valid,image27_jpg.rf.5f6b3ec87eb03012b221f58300a3483a.jpg,/home/hplab/uxin/yolo11/pose_dataset/bbt5.v1i.yolov8/valid/images/image27_jpg.rf.5f6b3ec87eb03012b221f58300a3483a.jpg,image27,640,640,640,640,142.0,53.5,504.0,594.5,362.0,541.0,195842.0,362.0,>=32,inf,no_bat,45.5,185.68653869628906,90.5,135.25,90.5,45.25,67.625,45.25,22.625,33.8125,22.625
valid,image47_jpeg_jpg.rf.e20c25833e577c948e5eb4da553671c8.jpg,/home/hplab/uxin/yolo11/pose_dataset/bbt5.v1i.yolov8/valid/images/image47_jpeg_jpg.rf.e20c25833e577c948e5eb4da553671c8.jpg,image47_jpeg,640,640,640,640,16.5,12.0,629.5,624.0,613.0,612.0,375156.0,612.0,>=32,inf,no_bat,10.5,736.9221801757812,153.25,153.0,153.0,76.625,76.5,76.5,38.3125,38.25,38.25
valid,image56_jpg.rf.5895bd552eb04f28434f7deae11d08dd.jpg,/home/hplab/uxin/yolo11/pose_dataset/bbt5.v1i.yolov8/valid/images/image56_jpg.rf.5895bd552eb04f28434f7deae11d08dd.jpg,image56,640,640,640,640,258.0,288.5,468.0,471.5,210.0,183.0,38430.0,183.0,>=32,0.0,overlap,168.5,771.8328857421875,52.5,45.75,45.75,26.25,22.875,22.875,13.125,11.4375,11.4375
valid,image71_jpeg_jpg.rf.7bf0cb60e31da7415b0344a104d65154.jpg,/home/hplab/uxin/yolo11/pose_dataset/bbt5.v1i.yolov8/valid/images/image71_jpeg_jpg.rf.7bf0cb60e31da7415b0344a104d65154.jpg,image71_jpeg,640,640,640,640,139.0,245.5,345.0,506.5,206.0,261.0,53766.0,206.0,>=32,inf,no_bat,133.5,3121.10205078125,51.5,65.25,51.5,25.75,32.625,25.75,12.875,16.3125,12.875
valid,image88_jpg.rf.d492480e73bb7ffcc102389a3a30f382.jpg,/home/hplab/uxin/yolo11/pose_dataset/bbt5.v1i.yolov8/valid/images/image88_jpg.rf.d492480e73bb7ffcc102389a3a30f382.jpg,image88,640,640,640,640,376.0,237.5,580.0,518.5,204.0,281.0,57324.0,204.0,>=32,inf,no_bat,60.0,501.78619384765625,51.0,70.25,51.0,25.5,35.125,25.5,12.75,17.5625,12.75
